chapter	content
11	11. Eroberter sowjetischer Flugplatz an der Ostfront, Sowjetunion, 1941 Zugangstor zu einem Flugplatzgelände; Flugzeughangar; Zerstörungen durch deutsche Luftangriffe: zerstörte Wracks von Kampfflugzeugen verschiedener Typen (u.a. Ilyushin Il-4 und Polikarpov I-153); zerschossener Flugzeugrumpf mit Stern.
12	12. Sammelstelle für erobertes Kriegsgerät an der Ostfront, Sowjetunion, 1941 Reihen von sowjetischen Geschützen auf einem Lagerplatz, teilweise zerstört. Soldat betrachtet britischen Mark V Panzer; teilweise unfertige Panzer und Fahrzeuge auf einem Lagerplatz.
13	13. Sammellager sowjetischer Gefangener an der Ostfront, Sowjetunion, 1941 Menschenmenge sitzt im Hang; sowjetische Gefangene sitzen an einem Lagerfeuer. Gefangenenzug; Vorführung einzelner Gefangener.
14	14. Deutsche Truppen bei der Einnahme der Stadt Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Überreste eines durch Sturzkampfflugzeug (Stuka)-Angriff vernichteten sowjetischen Transportzugs. Motorisierte leichte Flugabwehrkanonen (2 cm Flak) ziehen an dem brennenden Zug vorbei vorwärts. Brennende Häuser und Fahrzeuge in den Straßen von Smolensk; Rauchkegel über der Stadt. Straßenkämpfe: Deutsche Soldaten arbeiten sich in der Stadt vor (Schusswechsel finden im Hintergrund statt). Nach der Einnahme von Smolensk am 16.07.1941: Sowjetische Kriegsgefangene in zivil werden durchsucht. Gefangene werden abgeführt; deutscher Soldat zählt durch. Vorführung von Gefangenen u.a. zwei sowjetische Soldatinnen.
15	15. Jüdische Bevölkerung bei Aufräumungsarbeiten in Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Einzelne jüdische Einwohner. Schaufeln werden ausgegeben. Juden mit Stern werden gezwungen mit bloßen Händen und Schaufeln Trümmer in den Straßen von Smolensk zu beseitigen. Kehren und Abtransport von Schutt mittels Leiterwagen. Schuttberge. Menschenmenge vor einer Kirche. Kirchen die als Lagerhallen bzw. Werkstätten genutzt werden. Katen und Buden am Stadtrand mit unzureichenden Wohnverhältnissen; davor Bevölkerung mit Essgeschirr. Wohnstuben einzelner Häuser. Vorführung unterernährte Kinder auf Matratzen und Decken.
16	16. Landbevölkerung im Raum von Smolensk kehrt in ihre Dörfer zurück, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Bevölkerung kehrt in ein Dorf heim: Jungen und Frauen tragen Bündel bei sich. Pferdefuhrwerk. Bevölkerung im Gespräch mit deutschen Soldaten. Bäuerinnen bekreuzigen sich vor vorüberziehenden deutschen Fahrzeugen, darunter Motorräder und Pkw. Infanterie im Vormarsch unter schwierigen Bedingungen.
17	17. Panzerkampf an der Ostfront vor Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Brennende Gehöfte. Panzer 38(t) beim Vorgehen in breiter Front und beim Feuern. Panzerwracks (T-26). Deutsche Soldaten ziehen an brennenden Gehöften vorüber. In Flammen stehende Holzhütten.
18	18. Deutsche Kampfgeschwader beim Angriffsflug auf Moskau, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Formationsflug von Bombern (Heinkel He 111). Piloten in der Glaskanzel. Luftbilder brennender Ortschaften. Flugbilder der Staffeln in der Abenddämmerung. Nächtlicher Bombenangriff auf Moskau: sowjetische Scheinwerferstellungen leuchten; Brand- und Sprengbomben werden abgeworfen; Einschläge und Brände in der Tiefe.
19	19. Erbeutetes sowjetisches Kriegsgerät und Propagandamaterial im Gebiet um den Peipussee, Estnische Sozialistische Sowjetrepublik / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Karte zeigt das Baltikum sowie die Sowjetunion mit Moskau und dem Gebiet um den Peipussee. Zurückgelassener sowjetischer Munitions- und Gerätezug; davor liegen Holzkisten und Trümmer. Propagandamaterial und Plakate u.a. mit Gemälden von Stalin und Molotow.
20	20. Wiederherstellung von Fernsprechleitungen durch Nachrichtentruppen der Waffen-SS im Gebiet um den Peipussee, Estnische Sozialistische Sowjetrepublik / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Soldaten auf Leitungsmasten; Kabelleger ziehen Kabelrolle durch Felder um einzelne Truppenstäbe miteinander zu verbinden. Leitungen bis zu den vordersten Linien werden über Häuserdächer und durchs Wasser verlegt. Kabellegen entlang der Gleise mittels einer Draisine.
21	21. Soldaten der Waffen-SS im Kampf nordostwärts des Peipussees, Estnische Sozialistische Sowjetrepublik / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Soldat der Waffen-SS sieht durch Scherenfernrohr. Artillerie- und Maschinengewehr (MG)-Feuer auf ein Dorf: Soldat gibt Befehl zum Feuern; leichte Feldhaubitze (10,5 cm leFH 18) wird abgefeuert; Detonationen. Soldaten im Schützengraben. Mehrere leichte Infanteriegeschütze werden weiter nach vorne gebracht und abgefeuert. Brennende sowjetische Panzer. Sowjetische Soldaten marschieren mit erhobenen Händen in Gefangenschaft.
22	22. Baubataillone des RAD und der OT beim Straßenbau an der Ostfront, Sowjetunion, 1941 Arbeiter des Reichsarbeitsdienstes (RAD) und der Organisation Todt (OT) auf einer Behelfsbrücke aus Holz; Ausbesserungsarbeiten; Lkws fahren vorüber; Steine werden zerkleinert; die Männer bei der Arbeit. Bau einer Parallelstraße: Geröll wird verteilt und Steine festgeklopft. Division im Vorrücken auf einer Landstraße: Kavallerie, bespannte Einheiten und Infanterie auf Fahrrädern.
23	23. Deutsche Truppen im Kampf vor einem Waldgebiet im Nordosten der Ostfront, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Schwere Feldhaubitzen feuern auf ein Waldgebiet. Ein gefangener sowjetischer Offizier wird durchsucht. MG-Trupp. Deutsche Soldaten auf Vormarsch in nordöstlicher Richtung. Gefallene sowjetische Soldaten im Straßengraben. Einnahme einer Ortschaft. Soldaten pflücken Blumen und schmücken damit ein deutsches Soldatengrab; Totenandacht am Grab.
24	24. Deutsche Truppen beim Vormarsch und Geschützfeuer in einem Waldgebiet an der Ostfront, Sowjetunion, 1941 Deutsche Infanterie durchkämmt ein Waldgebiet; Wrack eines Aufklärungsfahrzeuges (BA-10). Beseitigung einer brennenden Wegsperre durch Pioniere. Weiterer Vormarsch durch brennende Waldungen. Feuernde schwere Feldhaubitze. Soldaten überwinden auf einem provisorischen Steg ein Gewässer. Brennende Holzhäuser.
25	25. Deutsche und sowjetische Kampfflugzeuge im Luftkrieg an der Ostfront, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Leichte Flak gegen angreifende sowjetische Jäger (Mikoyan-Gurevich MiG-3). Aufschlag eines abgestürzten Flugzeuges; Rauchkegel. Weitere Flugzeuge werden unter Feuer genommen; Flugzeug stürzt ab; brennendes Flugzeugwrack. Deutsche Jagdflugzeuge (Messerschmitt Bayrische Flugzeugwerke Bf 109) starten zum Einsatz. Luftkampf gegen sowjetische Bomber und Kampfflugzeuge; Beschuss mit Bordwaffen; abstürzende brennende Flugzeuge; brennende Flugzeugtrümmer am Boden. Vom Himmel abstürzenden Maschinen. Brennendes Wrack am Boden wird gelöscht. Absturz eines weiteren Bombers.
