chapter	content
15	15. Gedenkstätte des deutschen Waffenstillstandes von 1918 in Compiègne, Frankreich, 1940 Französischer Gedenkstein: Siegesdenkmal von 1918 mit Aufschrift: „11. November 1918, hier starb der verbrecherische Stolz des deutschen Reiches“. Gedenkstein an der Stelle, an der im November 1918 der Wagen der deutschen Delegation hielt. Das Innere des Museums mit historischem Speisewagen, Gedenkstein an der Stelle, an der der Wagen von Marschall Ferdinand Foch stand. Marschierende deutsche Infanterie. Gedenkstein mit gestürztem Adler mit Hakenkreuzflagge bedeckt. Französische Ortschaft. Panzerspähwagen, auseinandergezogene deutsche Infanterie. Brennende Häuser und zerstörte Bauerngehöfte. Soldaten beim Vormarsch auf Paris über Landstraßen. Suche nach versprengten deutschen Truppen. Ein Schwein läuft herum. Gefallene Franzosen.
16	16. Vormarsch, Frankreich, 1940 Kartentrick von Nordfrankreich: Vormarsch Réthel nach Reims und Château-Thierry. Deutsche Soldaten auf Chemin-des-Dames, Artillerievorbereitung, darunter auch ein schweres französisches Beutegeschütz. Überqueren von Flüssen, Kanälen und Überwinden einer Schleusenanlage.
17	17. Übergang über die Aisne, Frankreich, 1940 Übergang über die Aisne: Bau einer Pontonbrücke durch Pioniere. Vorrücken von auseinandergezogener deutscher Infanterie. Artillerieunterstützung. Panzer III. Generaloberst von Brauchitsch besucht die Truppe und beobachtet das Übersetzen über die Aisne.
18	18. Vormarsch durch die Champagne, Frankreich, 1940 Vormarsch durch die Champagne 06.06. – 11.06.1940: Champagne-Landschaft. Infanteriekompanie mit PaK. Nachrichtenabteilung. Artillerie (sFH 18).
19	19. Neuchâteau, Fort Brimont, Frankreich, 1940 Zerstörte französische Ortschaft. Salutierender deutscher Soldat am Ortseingang. Schweres 28 cm Eisenbahngeschütz beim Feuern und Angriff auf Reims. Artillerieeinschläge. 7,5 cm Feldgeschütz. Fort Brimont wird erobert. Gefangene vom Fort Brimont. Aufnahmen vom Festungseingang. Bombentrichter und schwere Artillerieeinschläge, zerstörte Kasematten.
20	20. Einmarsch in Reims, Frankreich, 1940 11.06.1940: Deutsche Soldaten rücken in die unzerstörte Stadt Reims ein. Überwindung einer Straßensperre. Fabrikgebäude der Firma Pernod. Bespannte Truppen rücken bei regnerischem Wetter in Reims ein. Kathedrale vom Vorplatz aus gesehen.
21	21. Tagnon, Frankreich, 1940 Blick auf Ortschaft: brennende Häuser, Straßensperren, deutsche Infanterie, gefangene Franzosen, zurückgelassenes Kriegsmaterial.
22	22. Einmarsch in Château-Thierry, Frankreich, 1940 Voraustrupp tastet sich nach Château-Thierry vor. Straßenbild: Gassen, Durchsuchen der Häuser durch deutsche Soldaten. Straßensperren. Ein Stoßtrupp setzt in einem Flosssack über die Marne. MG-Deckung am Ufer. Ein Straßenschild, Dep. Aisne, N.3, auf der anderen Seite des Flusses zeigt mit Pfeilen die Richtungen nach Paris und Soissons an. Bespannte Truppen. Gefangene Franzosen werden zurückgeschickt, darunter auch Kolonialtruppen, Rotkreuzeinheiten, Infanterie- und Kavallerieeinheiten. Marschpause und Verpflegungseinnahme deutscher Soldaten. Soldaten rasten, schlafen, teilweise mit Gewehr im Arm. Panzerspähwagen (Sonderkraftfahrzeug Sd. Kfz 231 und 232) rücken vor.
23	23. Übergang über die Marne mit Panzern, Frankreich, 1940 Generalleutnant Ritter von Speck, Kommandeur des XVIII. Armeekorps, im Gespräch mit seinen Soldaten; Sprechertext verweist auf dessen Tod. Gefangene französische Truppen. Sd. Kfz 231, Panzer II und Panzer I setzen über die Marne.
24	24. Einmarsch in Versailles, Frankreich, 1940 Vorstädte von Paris. Brand eines Benzinlagers. Versailles, deutsche Soldaten auf dem Vorhof des Schlosses. Deutsche Panzerspähwagen (Sd.Kfz 222) vor dem Tor des Schlosses. Hissen der Hakenkreuzflagge. Gebäude mit Inschrift „Toutes le gloires de la France“. Innenhof des Schlosses.
25	25. Einmarsch in Paris, Frankreich, 1940 Place de l´Etoile, Eiffelturm. Flugzeug (Fieseler Fi 156 „Storch“) auf dem Place de la Concorde. Pak auf den Champs-Elysées. Deutsche Soldaten besteigen Eiffelturm. Hissen der Reichskriegsflagge auf dem Eiffelturm. Rückblick auf die Parade am Nationalfeiertag 14.07.1939: englische Soldaten paradieren vor Ministerpräsident Daladier und Staatspräsident Lebrun. Einmarsch deutscher Soldaten durch den L'Arc de Triomphe. Vorbeimarsch an Generaloberst von Bock und General der Artillerie Küchler. Straßen von Paris, Place de la Concorde mit Marineministerium, Champs-Elysées, Avenue Foch. Französische Zivilbevölkerung. Marschierende deutsche Soldaten. Invalidendom. Deutsche Soldaten mit französischen Polizisten.
26	26. Soldaten nach dem Durchbruch bei Verdun, Frankreich, 1940 Lachende deutsche Soldaten auf dem Vormarsch nach dem Durchbruch bei Verdun. Untermalung durch das „Frankreich-Lied“.
