chapter	content
11	11. Sammellager sowjetischer Gefangener, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Ein Sammellager mit sowjetischen Gefangenen. Vorführung einzelner Gefangener. Gefangene beim Entlausen und Waschen. Gefangenenzug auf einer Landstraße.
12	12. Vormarsch auf Uman, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Vormarsch bespannter leichter Feldhaubitzen (10,5 cm leFH 18) und von Sturmgeschützen (StuG III), in Begleitung von Infanterie auf Feldwegen und Landstraßen.
13	13. Einsatz der Luftstreitkräfte im Raum Uman-Kiew, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Darstellung des Vormarsches Uman-Kiew. Feldflughafen im Raume von Kiew. Bereitmachung und Start der Bomber (Heinkel He 111). Blick aus der Pilotenkanzel beim Start. Die Flugzeuge im Formationsflug. Bombenabwurf auf einen sowjetischen Flugplatz. Bombeneinschläge auf Feldern und Straßen.
14	14. Besuch Hitlers im Hauptquartier der Heeresgruppe Mitte, Minsk, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Adolf Hitler in einem Transportflugzeug (Junkers Ju 52/3m) beim Flug über Minsk. Hitler entsteigt seiner Maschine und wird von Generalfeldmarschall Fedor von Bock und jubelnden Soldaten begrüßt. Besprechung im Hauptquartier u.a. mit Generaloberst Heinz Guderian, vor einer aufgestellten Landkarte. Guderian beim Erläutern.
15	15. Begrüßung deutscher Truppen in Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Gegenüberstellungen der Ostfront im 1.Weltkrieg mit den seit dem 22.06.1941 eingenommenen Gebieten. Russische Landbevölkerung begrüßt deutsche Truppen in einem Dorf. Frauen überreichen Blumen.
16	16. Kämpfe beim Vormarsch auf Smolensk-Roslawl, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Vormarsches auf Smolensk-Roslawl. Kavallerie sowie motorisierte- und Panzereinheiten (Panzer II und IV) auf dem Vormarsch. Infanterieeinsatz mit einer leichten 3,7 cm PaK 36; ein leichtes Infanteriegeschütz und eine getarnte leichte Feldhaubitze beim Feuern; brennende Häuser; PaK im Einsatz. Einnahme einer Öltankanlage; Öl tritt aus beschädigten Tanks aus. Eroberte Ortschaft vor Roslawl; Soldaten bei der Verpflegung.
17	17. Sowjetische Gefangene und verwahrloste Kinder, Sowjetunion, 1941 Sowjetischer Gefangenenzug aus einem verwüsteten Dorf und auf einer Landstraße; zerstörtes Kriegsgerät am Straßenrand. Vorführung von Wohnungen, Kindern und eines „Kinderkrankenhauses“ mit kranken und unterernährten Kindern. Ausgrabungen von Leichen; Trauerzug.
18	18. Vormarsch und Kämpfe im Gebiet Peipussee und Ilmensee, Richtung Finnischer Meerbusen, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Nordens der Sowjetunion mit dem Peipussee und Ilmensee. Vormarsch von Infanterie und eines Verpflegungstrosses. Ausgabe von Verpflegung an einem Nachschublager. Lkw-Kolonnen auf staubigen Landstraßen und Wegen. Einsatz von schwerer Artillerie auf sowjetische Stellungen nord-östlich vom Peipussee; Einsatz von Sturmgeschützen und getarnten Transportfahrzeugen mit Geschützen; Infanterieangriff mit MG- leichten Infanteriegeschütz- und Granatwerferfeuer. Verwundete Soldaten u.a. auf einer Trage und Versorgung durch einen Sanitäter. Sowjetischer Gefangenenzug.
19	19. Vorstoß über den Peipussee, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Vorstoß über den Peipussee in Sturmbooten. Sowjetisches „Bewachungsfahrzeug“ wird beschossen. Flakeinheiten beim Ausrichten von 2 cm und 8,8 cm Flak sowie von Messgeräten. Die Flakstellung beim Feuern auf Flugzeuge. Abschuss eines Flugzeugs; rauchende Trümmer am Boden.
20	20. Fliegerauszeichnung durch Göring in Carinhall, Deutsches Reich, 1941 Empfang ausgezeichneter Flieger im Hauptquartier des Reichsmarschalls Hermann Göring. Oberst Werner Mölders im Gespräch mit Kommandeur Walter Oesau. Göring überreicht Stabsfeldwebel Rudolf Nacke das Ritterkreuz. Mölders mit Kommodore Walter Storp, Oesau, Kommodore Oskar Dinort und Oberstleutnant Adolf Galland vor dem Befehlshaberzug. Lagebesprechung bei Göring in Anwesenheit von Generaloberst Ernst Udet und Generaloberst Hans Jeschonnek. Generalleutnant Rudolf Konrad beim Vortragen.
21	21. Feindflug und Luftkämpfe über dem Gebiet des Ilmensees, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Befehlsweitergabe in einer Telefonzentrale. Einsatzbesprechung im freien bei einem Zerstörergeschwader. Die Zerstörer (Messerschmitt Bayrische Flugzeugwerke Bf 110) beim Starten. Auf Feindflug im Formationsflug; an einem Aufklärungsballon vorbei. Angriff auf Vormarschstraßen und Flugplätze. Mehrfacher Einsatz der Bordwaffen im Tiefflug. Luftkampf mit einem sowjetischen Jagdflugzeug; Abschuss des sowjetischen Jagdflugzeuges. Treffer im Motor eines deutschen Zerstörers; Leuchtspurmunition beim Beschuss einer Landstraße.
